"x"
"自在" 3
"自我" 3
"自然" 3
"自稱" 3
"自覺" 3
"至於" 3
"致命" 3
"興起" 3
"舊約" 3
"舌" 3
"艘" 3
"良知" 3
"若干" 3
"若是" 3
"菌" 3
"菜" 3
"華盛頓" 3
"落後" 3
"薊" 3
"藉口" 3
"處分" 3
"蛇" 3
"蛋" 3
"蠻" 3
"行事" 3
"行動" 3
"行徑" 3
"行政" 3
"行走" 3
"衛星" 3
"衝動" 3
"袁" 3
"補" 3
"裡頭" 3
"西北" 3
"西方" 3
"見解" 3
"規模" 3
"視聽" 3
"親切" 3
"覺" 3
"角色" 3
"解放" 3
"解釋" 3
"解除" 3
"言語" 3
"記" 3
"設備" 3
"設定" 3
"詩人" 3
"詳細" 3
"認真" 3
"課程" 3
"調子" 3
"調節" 3
"談" 3
"論文" 3
"講師" 3
"講座" 3
"講求" 3
"講義" 3
"譜" 3
"變動" 3
"變形" 3
"豐滿" 3
"豬" 3
"貴" 3
"買辦" 3
"資料" 3
"資本" 3
"資格" 3
"購" 3
"走動" 3
"起身" 3
"超然" 3
"趙" 3
"跑" 3
"蹲" 3
"身子" 3
"軌道" 3
"載" 3
"輕鬆" 3
"輪轉" 3
"輸" 3
"轉動" 3
"轉身" 3
"農家" 3
"近代" 3
"迷惑" 3
"退化" 3
"逃" 3
"透視" 3
"透風" 3
"通知" 3
"通行" 3
"通道" 3
"逾" 3
"運" 3
"過來" 3
"過去" 3
"過失" 3
"過年" 3
"過度" 3
"過往" 3
"過節" 3
"遭" 3
"遵" 3
"遺傳" 3
"遺棄" 3
"邀" 3
"還原" 3
"邏輯" 3
"那麼" 3
"部分" 3
"配合" 3
"醞釀" 3
"醫學" 3
"醫師" 3
"重慶" 3
"重複" 3
"重重" 3
"釣魚" 3
"鉛" 3
"銀" 3
"銀行" 3
"鋸" 3
"鋼" 3
"錯過" 3
"鍋" 3
"鍛鍊" 3
"鐘" 3
"鑲" 3
"長大" 3
"長子" 3
"長庚" 3
"長老" 3
"門口" 3
"開口" 3
"開講" 3
"開銷" 3
"開除" 3
"開飯" 3
"關門" 3
"附近" 3
"限制" 3
"院" 3
"院長" 3
"陸續" 3
"陽明" 3
"隔壁" 3
"隨手" 3
"隨時" 3
"隨身" 3
"集合" 3
"雖然" 3
"雞籠" 3
"電影" 3
"電視" 3
"需要" 3
"霍亂" 3
"霸王" 3
"青春" 3
"青海" 3
"非常" 3
"靠背" 3
"面前" 3
"靶" 3
"韋伯" 3
"音響" 3
"頁" 3
"頂" 3
"順序" 3
"順手" 3
"預" 3
"領袖" 3
"頭部" 3
"題目" 3
"額" 3
"願" 3
"願意" 3
"顧問" 3
"顯然" 3
"風格" 3
"風雨" 3
"食道" 3
"飽和" 3
"餓鬼" 3
"馬上" 3
"馱" 3
"駐" 3
"騙" 3
"骨幹" 3
"高舉" 3
"鳳" 3
"鹽水" 3
"麵" 3
"鼓" 3
"鼓舞" 3
"龍頭" 3
"一一" 2
"一些" 2
"一併" 2
"一切" 2
"一刻" 2
"一半" 2
"一口氣" 2
"一塊兒" 2
"一如" 2
"一律" 2
"一早" 2
"一會兒" 2
"一月" 2
"一無所知" 2
"一經" 2
"一舉" 2
"一言以蔽之" 2
"一連串" 2
"一點點" 2
"七八" 2
"上任" 2
"上司" 2
"上場" 2
"上將" 2
"上身" 2
"下令" 2
"下列" 2
"下去" 2
"下口" 2
"下文" 2
"下旬" 2
"下班" 2
"下落" 2
"下鍋" 2
"不但" 2
"不便" 2
"不免" 2
"不再" 2
"不去" 2
"不大" 2
"不如" 2
"不宜" 2
"不對勁" 2
"不少" 2
"不屑" 2
"不巧" 2
"不已" 2
"不得不" 2
"不復" 2
"不必" 2
"不料" 2
"不斷" 2
"不消" 2
"不滿" 2
"不用" 2
"不由得" 2
"不由自主" 2
"不知不覺" 2
"不禁" 2
"不符" 2
"不良" 2
"不要" 2
"不見得" 2
"不許" 2
"不起眼" 2
"不遠" 2
"世紀" 2
"中傷" 2
"中共" 2
"中國時報" 2
"中子" 2
"中性" 2
"中文" 2
"中斷" 2
"中毒" 2
"中等" 2
"中美" 2
"中華民族" 2
"丰采" 2
"主力" 2
"主將" 2
"主席" 2
"主從" 2
"主義" 2
"主考" 2
"主觀" 2
"主角" 2
"主辦" 2
"主題" 2
"乃是" 2
"久而久之" 2
"之前" 2
"乖乖" 2
"也好" 2
"乾坤" 2
"乾隆" 2
"亂花" 2
"予以" 2
"事先" 2
"事務" 2
"事宜" 2
"事實" 2
"事業" 2
"事物" 2
"事端" 2
"事變" 2
"二胡" 2
"互動" 2
"互相" 2
"些" 2
"交互作用" 2
"交卷" 2
"交叉" 2
"交戰" 2
"交集" 2
"人命" 2
"人品" 2
"人員" 2
"人工" 2
"人權" 2
"人民" 2
"人民日報" 2
"人種" 2
"人緣" 2
"人群" 2
"人造" 2
"人間" 2
"人類" 2
"什麼" 2
"今" 2
"今年" 2
"今日" 2
"仍然" 2
"仍舊" 2
"他人" 2
"付" 2
"代理" 2
"代表" 2
"以上" 2
"以來" 2
"以便" 2
"以內" 2
"以前" 2
"以往" 2
"以後" 2
"以致" 2
"件" 2
"任命" 2
"任意" 2
"仿照" 2
"企業" 2
"伯父" 2
"估計" 2
"伸手" 2
"似乎" 2
"似的" 2
"但是" 2
"但願" 2
"位址" 2
"住宅" 2
"住所" 2
"佐證" 2
"何不" 2
"何必" 2
"佛法" 2
"作假" 2
"作勢" 2
"作品" 2
"作為" 2
"作者" 2
"作風" 2
"你" 2
"佩服" 2
"佳" 2
"併發" 2
"併發症" 2
"使得" 2
"來不及" 2
"來人" 2
"來信" 2
"來往" 2
"來得" 2
"來得及" 2
"來源" 2
"侍者" 2
"供" 2
"供應" 2
"依序" 2
"依據" 2
"依稀" 2
"依舊" 2
"依靠" 2
"侵犯" 2
"侵略" 2
"俗氣" 2
"保存" 2
"保定" 2
"保留" 2
"保管" 2
"保育" 2
"保證金" 2
"保養" 2
"信任" 2
"信念" 2
"修好" 2
"修正" 2
"修行" 2
"修養" 2
"倆" 2
"倉頡" 2
"個人" 2
"倒是" 2
"倔" 2
"借口" 2
"值得" 2
"假定" 2
"假手" 2
"偌大" 2
"偏差" 2
"偏袒" 2
"做工" 2
"做法" 2
"做活" 2
"停" 2
"健康" 2
"側面" 2
"偵探" 2
"偶然" 2
"偶爾" 2
"偷吃" 2
"催生" 2
"催眠" 2
"傳播" 2
"傳說" 2
"債" 2
"傻" 2
"傾向" 2
"僵硬" 2
"儒學" 2
"儒家" 2
"儘" 2
"儘管" 2
"優惠" 2
"優越" 2
"儲存" 2
"允許" 2
"元氣" 2
"元老" 2
"兄" 2
"充實" 2
"先進" 2
"光緒" 2
"光電" 2
"免役" 2
"入夢" 2
"入道" 2
"內涵" 2
"內面" 2
"全力" 2
"全體" 2
"公共" 2
"公分" 2
"公司" 2
"公告" 2
"公尺" 2
"公平" 2
"公斤" 2
"公民" 2
"公立" 2
"公路" 2
"公里" 2
"六根" 2
"共鳴" 2
"兵變" 2
"其一" 2
"其他" 2
"其實" 2
"其次" 2
"具有" 2
"具體" 2
"典型" 2
"典當" 2
"兼職" 2
"再" 2
"再來" 2
"再生" 2
"再者" 2
"冗長" 2
"冰箱" 2
"冰雪" 2
"冷冰冰" 2
"冷靜" 2
"准" 2
"凝結" 2
"出去" 2
"出名" 2
"出奇" 2
"出水" 2
"出版" 2
"出現" 2
"出生" 2
"出示" 2
"出色" 2
"出道" 2
"分封" 2
"分局" 2
"分明" 2
"分裂" 2
"分辨" 2
"分離" 2
"切實" 2
"切斷" 2
"初戀" 2
"初階" 2
"別人" 2
"利" 2
"利潤" 2
"利用" 2
"利益" 2
"刮" 2
"到處" 2
"刷牙" 2
"券" 2
"刺" 2
"刺激" 2
"刺激性" 2
"刺耳" 2
"刻不容緩" 2
"前人" 2
"前任" 2
"前來" 2
"前提" 2
"前輩" 2
"前途" 2
"前面" 2
"剖腹" 2
"剝奪" 2
"剝落" 2
"剩下" 2
"剩餘" 2
"副總裁" 2
"割" 2
"創制" 2
"力學" 2
"功臣" 2
"加以" 2
"加重" 2
"助力" 2
"助理" 2
"勉強" 2
"動人" 2
"動作" 2
"動力" 2
"動員" 2
"動能" 2
"動脈" 2
"勢力" 2
"勢必" 2
"勸" 2
"勿" 2
"包容" 2
"包括" 2
"化石" 2
"北京" 2
"北伐" 2
"北方" 2
"北風" 2
"匯" 2
"匯流排" 2
"區別" 2
"十足" 2
"千千萬萬" 2
"千金" 2
"卅" 2
"升任" 2
"午後" 2
"半數" 2
"協助" 2
"協同" 2
"協會" 2
"南下" 2
"南京" 2
"南方" 2
"卡片" 2
"印" 2
"危害" 2
"危機" 2
"即位" 2
"即便" 2
"即將" 2
"即日" 2
"原住民" 2
"原來" 2
"原先" 2
"原因" 2
"原型" 2
"原始" 2
"去年" 2
"參考" 2
"參見" 2
"參軍" 2
"及早" 2
"及格" 2
"反對" 2
"反應" 2
"反正" 2
"反而" 2
"受" 2
"受罪" 2
"受降" 2
"叛逆" 2
"叢林" 2
"口徑" 2
"口服" 2
"口袋" 2
"古" 2
"古代" 2
"古老" 2
"另外" 2
"只得" 2
"叫做" 2
"叫聲" 2
"召集" 2
"可塑性" 2
"可惡" 2
"可想而知" 2
"可愛" 2
"可觀" 2
"右手" 2
"司令" 2
"吃虧" 2
"吃飯" 2
"各式各樣" 2
"合作社" 2
"合唱" 2
"合唱團" 2
"合奏" 2
"合成" 2
"合法" 2
"吉林" 2
"吊" 2
"吋" 2
"同好" 2
"同學" 2
"同時" 2
"同步" 2
"同胞" 2
"名氣" 2
"名稱" 2
"名聲" 2
"吐氣" 2
"吞沒" 2
"否" 2
"否則" 2
"吧" 2
"含意" 2
"含糊" 2
"吸氣" 2
"吹風" 2
"吻" 2
"告急" 2
"告示" 2
"周圍" 2
"周延" 2
"周恩來" 2
"味" 2
"味道" 2
"呻吟" 2
"呼喚" 2
"命" 2
"命運" 2
"命題" 2
"和平" 2
"和聲" 2
"咬" 2
"咱們" 2
"咳嗽" 2
"咽喉" 2
"哄" 2
"哈哈" 2
"哲學" 2
"哼" 2
"唯一" 2
"唯獨" 2
"唷" 2
"唸" 2
"商人" 2
"商品" 2
"商業" 2
"啟動" 2
"啟明" 2
"啟用" 2
"啟發" 2
"啥" 2
"啼" 2
"善事" 2
"善緣" 2
"喉嚨" 2
"喑啞" 2
"喘" 2
"喚起" 2
"喜事" 2
"喜歡" 2
"喝" 2
"喫" 2
"單單" 2
"單身" 2
"嗐" 2
"嘆" 2
"嘉" 2
"嘉賓" 2
"嘗試" 2
"嘴巴" 2
"嘻嘻" 2
"噁心" 2
"器具" 2
"器官" 2
"噸" 2
"嚴峻" 2
"囚" 2
"四時" 2
"四維" 2
"四處" 2
"回家" 2
"回想" 2
"回顧" 2
"回饋" 2
"因此" 2
"因為" 2
"固體" 2
"國務院" 2
"國家" 2
"國會" 2
"國樂" 2
"國防" 2
"國際" 2
"園" 2
"圖像" 2
"圖形" 2
"圖書館" 2
"圖片" 2
"團結" 2
"團長" 2
"土司" 2
"土著" 2
"在乎" 2
"在先" 2
"地下" 2
"地主" 2
"地獄" 2
"地球" 2
"坊間" 2
"垂直" 2
"型" 2
"埋" 2
"執政" 2
"培植" 2
"培養" 2
"基地" 2
"基礎" 2
"堂奧" 2
"堪" 2
"報名" 2
"報章" 2
"報紙" 2
"場地" 2
"塑膠" 2
"塗抹" 2
"填補" 2
"墜" 2
"增生" 2
"增長" 2
"壎" 2
"壓制" 2
"壞" 2
"壹" 2
"壽命" 2
"夏娃" 2
"夏季" 2
"外國" 2
"外婆" 2
"外殼" 2
"外科" 2
"外表" 2
"外觀" 2
"外貌" 2
"外面" 2
"多半" 2
"多多" 2
"多媒體" 2
"多餘" 2
"夜晚" 2
"大亂" 2
"大便" 2
"大力" 2
"大半" 2
"大吃一驚" 2
"大吹大擂" 2
"大員" 2
"大姊" 2
"大寫" 2
"大師" 2
"大悲" 2
"大模大樣" 2
"大殿" 2
"大洋" 2
"大致" 2
"大量" 2
"大門" 2
"大阮" 2
"大陸" 2
"大隊" 2
"天天" 2
"天旋地轉" 2
"天然" 2
"天真" 2
"天空" 2
"太極拳" 2
"太空" 2
"夫妻" 2
"夫婦" 2
"失地" 2
"失望" 2
"失真" 2
"失誤" 2
"失調" 2
"契合" 2
"奔波" 2
"奚落" 2
"奮力" 2
"女士" 2
"女婿" 2
"好不好" 2
"好像" 2
"好吃" 2
"好奇" 2
"好心" 2
"好比" 2
"好玩" 2
"好端端" 2
"好聽" 2
"好話" 2
"如同" 2
"如果" 2
"如此" 2
"妄想" 2
"妓女" 2
"妨" 2
"妹妹" 2
"始末" 2
"委員" 2
"委員會" 2
"姿勢" 2
"婚" 2
"婦人" 2
"婦女" 2
"媒介" 2
"媒體" 2
"媽媽" 2
"嬰兒" 2
"孔子" 2
"字母" 2
"字眼" 2
"字體" 2
"存放" 2
"孫中山" 2
"孰料" 2
"學堂" 2
"學校" 2
"學習" 2
"學者" 2
"學術" 2
"學說" 2
"學費" 2
"它們" 2
"安全" 2
"安定" 2
"安慰" 2
"安樂" 2
"安詳" 2
"完善" 2
"宗教" 2
"官僚" 2
"官價" 2
"官員" 2
"官府" 2
"官方" 2
"官職" 2
"官運" 2
"定價" 2
"定弦" 2
"定期" 2
"定論" 2
"宛如" 2
"害怕" 2
"家鄉" 2
"容許" 2
"宿營" 2
"寂寞" 2
"寄" 2
"寄生蟲" 2
"密" 2
"密切" 2
"密度" 2
"實" 2
"實用" 2
"寧夏" 2
"審判" 2
"審問" 2
"寫字" 2
"寫照" 2
"封建" 2
"將領" 2
"專員" 2
"專家" 2
"專欄" 2
"專科" 2
"專精" 2
"專線" 2
"專門" 2
"對不起" 2
"對勁" 2
"對應" 2
"對比" 2
"對立" 2
"導演" 2
"導火線" 2
"小兒科" 2
"小品" 2
"小寫" 2
"小成" 2
"小時" 2
"小李" 2
"小說" 2
"小路" 2
"少見" 2
"少許" 2
"尖銳" 2
"尚且" 2
"尚未" 2
"尤其" 2
"就業" 2
"就算" 2
"就義" 2
"居士" 2
"居多" 2
"居民" 2
"屆" 2
"屏東縣" 2
"屏障" 2
"展開" 2
"山西" 2
"峰" 2
"崩潰" 2
"嶄新" 2
"工人" 2
"工廠" 2
"工業" 2
"工藝" 2
"左列" 2
"左手" 2
"左邊" 2
"巨大" 2
"已然" 2
"已經" 2
"巴掌" 2
"市區" 2
"市面" 2
"希望" 2
"帝" 2
"師友" 2
"席捲" 2
"帶子" 2
"常" 2
"常年" 2
"帽子" 2
"幢" 2
"干擾" 2
"平均" 2
"平安" 2
"平常" 2
"平平" 2
"平易" 2
"平等" 2
"平行" 2
"年少" 2
"年歲" 2
"年輕" 2
"年齡" 2
"幽默" 2
"幾乎" 2
"幾時" 2
"底下" 2
"底部" 2
"廚房" 2
"廣義" 2
"廣闊" 2
"延長" 2
"建國" 2
"建立" 2
"建言" 2
"建議" 2
"建造" 2
"廿" 2
"弄" 2
"引導" 2
"引用" 2
"引誘" 2
"張目" 2
"強迫" 2
"彈奏" 2
"彈弓" 2
"彈性" 2
"彎曲" 2
"形" 2
"形制" 2
"形容詞" 2
"彭" 2
"彷彿" 2
"彼此" 2
"往來" 2
"往後" 2
"後援" 2
"後日" 2
"後果" 2
"後續" 2
"後遺症" 2
"後面" 2
"後頭" 2
"徒步" 2
"得了" 2
"得以" 2
"得意" 2
"得知" 2
"從來" 2
"從未" 2
"從此" 2
"從頭" 2
"復健" 2
"微生物" 2
"徵文" 2
"心思" 2
"心理" 2
"心疼" 2
"心痛" 2
"心胸" 2
"心臟" 2
"心跳" 2
"心驚肉跳" 2
"必須" 2
"忌諱" 2
"忍不住" 2
"忘記" 2
"忠實" 2
"念書" 2
"忽然" 2
"忽略" 2
"思惟" 2
"思潮" 2
"思維" 2
"思緒" 2
"思考" 2
"急促" 2
"急切" 2
"急忙" 2
"急急忙忙" 2
"急性" 2
"急救" 2
"急速" 2
"性別" 2
"性能" 2
"性質" 2
"怨" 2
"怪異" 2
"恐" 2
"恐怕" 2
"悉數" 2
"您" 2
"悲劇" 2
"情" 2
"情事" 2
"情人" 2
"情形" 2
"情感" 2
"情慾" 2
"情景" 2
"情節" 2
"情趣" 2
"惱人" 2
"想像" 2
"想法" 2
"愁" 2
"意外" 2
"意思" 2
"意義" 2
"意見" 2
"意謂" 2
"愛好" 2
"感冒" 2
"感動" 2
"感性" 2
"感慨" 2
"感覺" 2
"感謝" 2
"愣" 2
"慈善" 2
"慈悲" 2
"慢性" 2
"慷慨" 2
"憂心" 2
"憂心忡忡" 2
"憤" 2
"懂" 2
"懈怠" 2
"應試" 2
"應該" 2
"懷疑" 2
"懺悔" 2
"戀" 2
"成分" 2
"成就" 2
"成本" 2
"成長" 2
"或是" 2
"截住" 2
"戰機" 2
"戰爭" 2
"戰術" 2
"戲曲" 2
"戲水" 2
"戶外" 2
"房間" 2
"所在" 2
"所有" 2
"所長" 2
"手" 2
"手心" 2
"手掌" 2
"手腕" 2
"打坐" 2
"打擊" 2
"打算" 2
"打退堂鼓" 2
"打開" 2
"扭轉" 2
"批判" 2
"扼要" 2
"承接" 2
"技術" 2
"投向" 2
"投機" 2
"投資" 2
"投身" 2
"折舊" 2
"折騰" 2
"抬槓" 2
"抱怨" 2
"抵觸" 2
"抽筋" 2
"抽象" 2
"拉長" 2
"拋磚引玉" 2
"拍拍" 2
"拘留" 2
"招手" 2
"拜拜" 2
"拜託" 2
"持久" 2
"持家" 2
"指引" 2
"指甲" 2
"指點" 2
"挑戰" 2
"振動" 2
"捆" 2
"捕風捉影" 2
"捨" 2
"捨不得" 2
"掀" 2
"掃地" 2
"掃除" 2
"授權" 2
"掉以輕心" 2
"掌握" 2
"掌管" 2
"掏" 2
"排列" 2
"排泄" 2
"掛號" 2
"掛號費" 2
"採用" 2
"採訪" 2
"探花" 2
"接" 2
"接生" 2
"接續" 2
"接著" 2
"接見" 2
"接觸" 2
"推倒" 2
"推測" 2
"推論" 2
"掩蓋" 2
"換氣" 2
"換言之" 2
"揭開" 2
"損失" 2
"搓" 2
"搖搖擺擺" 2
"搜" 2
"摔" 2
"摧殘" 2
"摸黑" 2
"撥動" 2
"撥子" 2
"擅長" 2
"操作" 2
"擔待" 2
"擔架" 2
"擔負" 2
"擠" 2
"擺佈" 2
"攜" 2
"攜帶" 2
"攬" 2
"支出" 2
"支配" 2
"支隊" 2
"收場" 2
"收束" 2
"收獲" 2
"收穫" 2
"收養" 2
"改制" 2
"改變" 2
"改造" 2
"攻擊" 2
"放入" 2
"放屁" 2
"放鬆" 2
"政客" 2
"政府" 2
"政治" 2
"政策" 2
"故而" 2
"故鄉" 2
"效" 2
"效應" 2
"效果" 2
"效率" 2
"效用" 2
"效能" 2
"敏感" 2
"救命" 2
"救治" 2
"敗筆" 2
"教學" 2
"教材" 2
"教育部" 2
"教訓" 2
"散失" 2
"散開" 2
"整" 2
"整合" 2
"整整" 2
"整數" 2
"整理" 2
"數位" 2
"數值" 2
"數字" 2
"數學" 2
"文史" 2
"文筆" 2
"文藝" 2
"斜照" 2
"斟酌" 2
"斬" 2
"新來" 2
"新式" 2
"新疆" 2
"新知" 2
"新穎" 2
"新竹縣" 2
"斷弦" 2
"斷然" 2
"方便" 2
"方向" 2
"方才" 2
"方案" 2
"方法" 2
"方程" 2
"於是" 2
"施行" 2
"旁白" 2
"旁邊" 2
"旅館" 2
"族群" 2
"日報" 2
"日常" 2
"日後" 2
"日益" 2
"日華" 2
"早上" 2
"早已" 2
"早年" 2
"早日" 2
"早點" 2
"明天" 2
"明瞭" 2
"明顯" 2
"昏沉" 2
"春天" 2
"昨天" 2
"昨日" 2
"是以" 2
"是非" 2
"時代" 2
"時常" 2
"時期" 2
"時辰" 2
"晃" 2
"晚上" 2
"晚間" 2
"晤" 2
"晨" 2
"普通" 2
"普通人" 2
"普通話" 2
"智" 2
"智力" 2
"暗中" 2
"暗示" 2
"暢快" 2
"暫時" 2
"暴漲" 2
"暴發" 2
"暴行" 2
"暴露" 2
"曝光" 2
"曬" 2
"曲線" 2
"更加" 2
"最好" 2
"最近" 2
"會場" 2
"會心" 2
"會計" 2
"會議" 2
"月底" 2
"有些" 2
"有力" 2
"有功" 2
"有效" 2
"有時" 2
"有限" 2
"有餘" 2
"有點" 2
"朋友" 2
"服用" 2
"朝天" 2
"期望" 2
"未來" 2
"未及" 2
"未必" 2
"未曾" 2
"本來" 2
"本身" 2
"朱元璋" 2
"材" 2
"材質" 2
"村人" 2
"杜絕" 2
"束縛" 2
"東亞" 2
"東南亞" 2
"果真" 2
"架" 2
"架式" 2
"染" 2
"柔和" 2
"柔弱" 2
"核心" 2
"根治" 2
"格式" 2
"案子" 2
"條目" 2
"條約" 2
"棄置" 2
"植物" 2
"業餘" 2
"極其" 2
"極端" 2
"榮譽" 2
"樂器" 2
"樂天" 2
"樑" 2
"標準" 2
"標誌" 2
"標點" 2
"樣板" 2
"機房" 2
"橡皮" 2
"橡皮圈" 2
"檢討" 2
"檢驗" 2
"權力" 2
"次數" 2
"欣然" 2
"欣賞" 2
"款項" 2
"歇斯底里" 2
"歌" 2
"歐洲" 2
"歡迎" 2
"正在" 2
"正好" 2
"正式" 2
"正是" 2
"正比" 2
"正視" 2
"正面" 2
"步驟" 2
"歧途" 2
"歷年" 2
"歸來" 2
"死人" 2
"死命" 2
"死活" 2
"死路" 2
"殆盡" 2
"殘暴" 2
"殼" 2
"殿堂" 2
"殿試" 2
"母親" 2
"比如" 2
"比對" 2
"比照" 2
"比率" 2
"毫不" 2
"毫無" 2
"民" 2
"民主" 2
"民國" 2
"民情" 2
"氣" 2
"氣力" 2
"氣喘" 2
"氣氛" 2
"氣絕" 2
"水墨畫" 2
"水果" 2
"水泥" 2
"水花" 2
"永世" 2
"永久" 2
"永遠" 2
"江山" 2
"決策" 2
"決議" 2
"沉默" 2
"沒命" 2
"沒有" 2
"沙漠" 2
"河北" 2
"河流" 2
"油條" 2
"治療" 2
"泉州" 2
"泊" 2
"法人" 2
"法令" 2
"法官" 2
"法律" 2
"法院" 2
"注目" 2
"泰國" 2
"洗澡" 2
"洩" 2
"洪" 2
"活命" 2
"活潑" 2
"派" 2
"派別" 2
"流傳" 2
"流利" 2
"流汗" 2
"流派" 2
"流浪" 2
"流產" 2
"流血" 2
"流通" 2
"流量" 2
"浙江" 2
"浩瀚" 2
"浩蕩" 2
"浪人" 2
"浪潮" 2
"浮動" 2
"海外" 2
"消夜" 2
"消耗" 2
"消費" 2
"淘汰" 2
"淚" 2
"淚珠" 2
"淪陷" 2
"深" 2
"深入" 2
"深切" 2
"深深" 2
"混淆" 2
"清晨" 2
"清醒" 2
"減少" 2
"減退" 2
"渴望" 2
"渾厚" 2
"渾濁" 2
"渾身" 2
"湖" 2
"湮沒" 2
"源流" 2
"準頭" 2
"溝通" 2
"溫度" 2
"溫暖" 2
"滅絕" 2
"滋味" 2
"滋潤" 2
"滯留" 2
"滿意" 2
"滿足" 2
"漆黑" 2
"漏子" 2
"演" 2
"漢人" 2
"漫不經心" 2
"漸漸" 2
"漿液" 2
"潑" 2
"潛伏" 2
"潮" 2
"潮流" 2
"激動" 2
"激怒" 2
"激情" 2
"激盪" 2
"濱" 2
"灌水" 2
"火勢" 2
"火化" 2
"火氣" 2
"火箭" 2
"火車" 2
"炒" 2
"為什麼" 2
"為期" 2
"為難" 2
"烏雲" 2
"烤" 2
"烹調" 2
"無不" 2
"無力" 2
"無妨" 2
"無形" 2
"無意" 2
"無明" 2
"無異" 2
"無疑" 2
"無知" 2
"無罪" 2
"無論如何" 2
"無謂" 2
"無辜" 2
"無限" 2
"焦慮" 2
"焦點" 2
"然後" 2
"然而" 2
"照例" 2
"照射" 2
"照樣" 2
"照理" 2
"照面" 2
"煩惱" 2
"煩躁" 2
"熟悉" 2
"熟練" 2
"熬" 2
"熱烈" 2
"燈" 2
"燒" 2
"營業" 2
"營養" 2
"爛熟" 2
"父子" 2
"父親" 2
"爸" 2
"爸爸" 2
"爹" 2
"版本" 2
"牛油" 2
"牛皮" 2
"牢" 2
"牢牢" 2
"物件" 2
"物質" 2
"特" 2
"特徵" 2
"犀利" 2
"犧牲" 2
"犯罪" 2
"狀態" 2
"狠心" 2
"狹窄" 2
"狹義" 2
"獎" 2
"獨自" 2
"獲得" 2
"王室" 2
"玻璃" 2
"珍藏" 2
"班房" 2
"班級" 2
"現代" 2
"現代人" 2
"現前" 2
"現在" 2
"現行" 2
"現象" 2
"理性" 2
"理解" 2
"理論家" 2
"環保" 2
"瓢" 2
"甚至" 2
"甜" 2
"生命" 2
"生平" 2
"生態" 2
"生日" 2
"生機" 2
"生產力" 2
"生硬" 2
"生育" 2
"生長" 2
"產" 2
"產生" 2
"用來" 2
"用力" 2
"用心" 2
"用水" 2
"用處" 2
"田園" 2
"田野" 2
"申明" 2
"申請" 2
"留" 2
"留下" 2
"留意" 2
"畢業" 2
"畢竟" 2
"畫家" 2
"畫稿" 2
"畫面" 2
"異性" 2
"異數" 2
"異議" 2
"當下" 2
"當事人" 2
"當今" 2
"當作" 2
"當局" 2
"當年" 2
"當然" 2
"疏失" 2
"疏通" 2
"疑似" 2
"疲乏" 2
"疲勞" 2
"疲憊" 2
"疼痛" 2
"疾病" 2
"病人" 2
"病例" 2
"病痛" 2
"症" 2
"症候群" 2
"瘋狂" 2
"癌症" 2
"癥結" 2
"登天" 2
"發作" 2
"發光" 2
"發悶" 2
"發揮" 2
"發燒" 2
"發現" 2
"發聲" 2
"發育" 2
"發表" 2
"發話" 2
"發達" 2
"發顫" 2
"白沫" 2
"白色" 2
"白銀" 2
"百分比" 2
"百姓" 2
"百貨公司" 2
"的確" 2
"皆" 2
"皮膚" 2
"皮面" 2
"盆" 2
"盜版" 2
"盞" 2
"盡" 2
"盡量" 2
"監督" 2
"目光" 2
"目擊" 2
"目睹" 2
"直到" 2
"直接" 2
"直立" 2
"直視" 2
"相同" 2
"相左" 2
"相形之下" 2
"相機" 2
"相等" 2
"相繼" 2
"相較" 2
"相近" 2
"盹" 2
"省略" 2
"省錢" 2
"看來" 2
"看成" 2
"看法" 2
"看熱鬧" 2
"看管" 2
"看見" 2
"真實" 2
"真性" 2
"真情" 2
"真是" 2
"真正" 2
"眼睛" 2
"眼神" 2
"眾多" 2
"瞧" 2
"瞪" 2
"矛盾" 2
"知己" 2
"知識" 2
"石山" 2
"砂糖" 2
"研究室" 2
"研究所" 2
"研究院" 2
"破爛" 2
"破產" 2
"碗" 2
"確信" 2
"碼" 2
"磁性" 2
"磁碟" 2
"磷" 2
"示威" 2
"祖父" 2
"神經" 2
"神聖" 2
"祥和" 2
"禁止" 2
"禁食" 2
"福祉" 2
"禮聘" 2
"禿頭" 2
"私下" 2
"私人" 2
"私藏" 2
"秋天" 2
"秋風" 2
"秤" 2
"移動" 2
"移植" 2
"移民" 2
"移轉" 2
"程度" 2
"稍微" 2
"稍稍" 2
"種類" 2
"稱呼" 2
"稽核" 2
"積分" 2
"穩" 2
"穩定" 2
"空心" 2
"空氣" 2
"空洞" 2
"空靈" 2
"穿著" 2
"突兀" 2
"突然" 2
"窖" 2
"窗" 2
"立刻" 2
"立即" 2
"立方" 2
"站" 2
"竹林" 2
"笑話" 2
"笛" 2
"符合" 2
"筆畫" 2
"等等" 2
"筒" 2
"答話" 2
"策略" 2
"箏" 2
"算得" 2
"管理" 2
"管道" 2
"節制" 2
"節奏" 2
"節目" 2
"節節" 2
"節點" 2
"範圍" 2
"簡易" 2
"簧" 2
"籲請" 2
"米湯" 2
"粉碎" 2
"粗糙" 2
"粘" 2
"精力" 2
"精密" 2
"精彩" 2
"精緻" 2
"糠" 2
"糧" 2
"糧食" 2
"紀元" 2
"紀錄片" 2
"紅色" 2
"紅豆" 2
"紅軍" 2
"純粹" 2
